species_id,taxon_name,taxon_number,AS1,AS2,AS3,AS4,BS1,BS2,BS3,BS4,BS5,DM1,DM2,FD1,FD2,FD3,FD4,FD5,FD6,FD7,FD8,FG1,FG2,FG3,FG4,FG5,FG6,RE1,RE2,RE3,RE4,RE5,RE6,RE7,RE8,RF1,RF2,RF3,RF4,LO1,LO2,LO3,LO4,LO5,LO6,LO7,RM1,RM2,RM3,RM4,RM5,MD1,MD2,MD3,MD4,MD5,MD6,MD7,MD8,CP1,CP2,CP3,BF1,BF2,BF3,BF4
4806,Culex_jenningsi,13,2,3,3,0,0,3,0,0,0,1,3,3,2,0,3,0,0,0,0,2,0,0,3,0,0,0,0,0,1,3,1,1,0,0,0,3,0,0,2,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0
4811,Culex_rejector,13,2,3,3,0,0,3,0,0,0,1,3,3,2,0,3,0,0,0,0,2,0,0,3,0,0,0,0,0,1,3,1,1,0,0,0,3,0,0,2,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0
4816,Wyeomyia_greyii,13,2,3,3,0,0,0,3,0,0,1,3,3,2,0,3,0,0,0,0,2,0,0,3,0,0,0,3,1,0,0,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0
4821,Culex,12,2,3,3,0,0,3,1,0,0,1,3,3,2,0,3,0,0,0,0,2,0,0,3,0,0,0,0,0,1,3,1,1,0,0,0,3,0,0,2,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0
4826,Culex,12,2,3,3,0,0,3,1,0,0,1,3,3,2,0,3,0,0,0,0,2,0,0,3,0,0,0,0,0,1,3,1,1,0,0,0,3,0,0,2,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0
4831,Culex,12,2,3,3,0,0,3,1,0,0,1,3,3,2,0,3,0,0,0,0,2,0,0,3,0,0,0,0,0,1,3,1,1,0,0,0,3,0,0,2,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0
4836,Culex,12,2,3,3,0,0,3,1,0,0,1,3,3,2,0,3,0,0,0,0,2,0,0,3,0,0,0,0,0,1,3,1,1,0,0,0,3,0,0,2,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0
4841,Anophelinae,10,3,3,3,0,0,3,0,0,0,2,3,3,1,0,3,0,0,0,0,1,0,0,3,0,0,0,3,1,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,2,3,0,0,0,3,0
4846,Elmidae,9,3,3,0,3,0,0,0,3,0,1,2,3,2,3,2,0,0,0,0,0,0,3,0,0,0,0,2,0,0,2,0,0,0,0,0,0,3,1,1,0,3,0,3,0,0,3,3,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0
4851,Toxorhynchites_purpureus,13,3,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,1,0,0,3,0
4856,Toxorhynchites,12,3,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,1,0,0,3,0
4861,Toxorhynchites,12,3,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,1,0,0,3,0
4866,Toxorhynchites,12,3,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,1,0,0,3,0
4871,Toxorhynchites,12,3,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,1,0,0,3,0
4876,Toxorhynchites_trichopygus,13,3,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,1,0,0,3,0
4881,Toxorhynchites,12,3,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,1,0,0,3,0
4886,Wyeomyia,12,2,3,3,0,0,2,3,0,0,1,3,3,2,0,3,0,0,0,0,2,0,0,3,0,0,0,3,1,0,0,0,0,0,1,0,3,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0
4891,Wyeomyia_splendida,13,2,3,3,0,0,1,3,0,0,1,3,3,2,0,3,0,0,0,0,2,0,0,3,0,0,0,3,1,0,0,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0
4896,Wyeomyia_aphobema,13,2,3,3,0,0,1,3,0,0,1,3,3,2,0,3,0,0,0,0,2,0,0,3,0,0,0,3,1,0,0,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0
4901,Elmidae,9,3,3,0,3,0,0,0,3,0,1,2,3,2,3,2,0,0,0,0,0,0,3,0,0,0,0,2,0,0,2,0,0,0,0,0,0,3,1,1,0,3,0,3,0,0,3,3,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0
4906,Wyeomyia_forattinii,13,2,3,3,0,0,1,3,0,0,1,3,3,2,0,3,0,0,0,0,2,0,0,3,0,0,0,3,1,0,0,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0
4911,Wyeomyia,12,2,3,3,0,0,2,3,0,0,1,3,3,2,0,3,0,0,0,0,2,0,0,3,0,0,0,3,1,0,0,0,0,0,1,0,3,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0
4916,Wyeomyia,12,2,3,3,0,0,2,3,0,0,1,3,3,2,0,3,0,0,0,0,2,0,0,3,0,0,0,3,1,0,0,0,0,0,1,0,3,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0
4921,Wyeomyia,12,2,3,3,0,0,2,3,0,0,1,3,3,2,0,3,0,0,0,0,2,0,0,3,0,0,0,3,1,0,0,0,0,0,1,0,3,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0
4926,Culex,12,2,3,3,0,0,3,1,0,0,1,3,3,2,0,3,0,0,0,0,2,0,0,3,0,0,0,0,0,1,3,1,1,0,0,0,3,0,0,2,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0
4931,Culex,12,2,3,3,0,0,3,1,0,0,1,3,3,2,0,3,0,0,0,0,2,0,0,3,0,0,0,0,0,1,3,1,1,0,0,0,3,0,0,2,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0
4936,Aedes,12,0,3,3,0,0,3,0,0,0,1,3,3,3,0,3,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0
4941,Aedes,12,0,3,3,0,0,3,0,0,0,1,3,3,3,0,3,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0
4946,Toxorhynchites,12,3,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,1,0,0,3,0
4951,Wyeomyia,12,2,3,3,0,0,2,3,0,0,1,3,3,2,0,3,0,0,0,0,2,0,0,3,0,0,0,3,1,0,0,0,0,0,1,0,3,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0
4956,Hydrophilidae,9,3,3,2,2,0,1,1,3,0,0,3,0,0,2,3,2,1,3,1,0,1,0,0,1,3,0,0,0,3,1,0,1,0,0,0,0,3,1,0,3,3,2,0,0,1,1,1,3,0,0,0,0,0,0,3,0,0,0,3,2,0,3,0,0
4961,Wyeomyia,12,2,3,3,0,0,2,3,0,0,1,3,3,2,0,3,0,0,0,0,2,0,0,3,0,0,0,3,1,0,0,0,0,0,1,0,3,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0
4966,Culex,12,2,3,3,0,0,3,1,0,0,1,3,3,2,0,3,0,0,0,0,2,0,0,3,0,0,0,0,0,1,3,1,1,0,0,0,3,0,0,2,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0
4971,Toxorhynchites_portoricensis,13,3,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,1,0,0,3,0
4976,Culex_antillummagnorum,13,2,3,3,0,0,0,3,0,0,1,3,3,2,0,3,0,0,0,0,2,0,0,3,0,0,0,0,0,1,3,1,1,0,0,0,3,0,0,2,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0
4981,Toxorhynchites_guadeloupensis,13,3,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,1,0,0,3,0
4986,Culex_bisulcatus,13,2,3,3,0,0,0,3,0,0,1,3,3,2,0,3,0,0,0,0,2,0,0,3,0,0,0,0,0,1,3,1,1,0,0,0,3,0,0,2,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0
4991,Culicidae,9,1,3,3,0,0,2,2,1,0,2,3,3,2,0,3,0,0,0,1,2,0,0,3,0,1,0,2,2,1,2,1,1,0,3,0,3,0,0,3,2,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,1,1,0,0,3,0
4996,Dolichopodidae,9,3,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,2,0,0,0,0,0,3,0,1,2,1,1,1,0,0,0,3,0,0,0,0,0,3,2,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
5001,Dolichopodidae,9,3,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,2,0,0,0,0,0,3,0,1,2,1,1,1,0,0,0,3,0,0,0,0,0,3,2,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
5006,Dolichopodidae,9,3,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,2,0,0,0,0,0,3,0,1,2,1,1,1,0,0,0,3,0,0,0,0,0,3,2,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
5011,Acari,6,1,2,0,2,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,2,3,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA
5016,Hydrophilidae,9,3,3,2,2,0,1,1,3,0,0,3,0,0,2,3,2,1,3,1,0,1,0,0,1,3,0,0,0,3,1,0,1,0,0,0,0,3,1,0,3,3,2,0,0,1,1,1,3,0,0,0,0,0,0,3,0,0,0,3,2,0,3,0,0
5021,Dolichopodidae,9,3,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,2,0,0,0,0,0,3,0,1,2,1,1,1,0,0,0,3,0,0,0,0,0,3,2,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
5026,Dolichopodidae,9,3,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,2,0,0,0,0,0,3,0,1,2,1,1,1,0,0,0,3,0,0,0,0,0,3,2,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
5031,Dolichopodidae,9,3,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,2,0,0,0,0,0,3,0,1,2,1,1,1,0,0,0,3,0,0,0,0,0,3,2,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
5036,Empididae,9,0,3,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,2,0,0,0,0,3,2,2,0,0,3,0,0,3,0,0,0,0,3,0,0,0,1,3,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0
5041,Empididae,9,0,3,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,2,0,0,0,0,3,2,2,0,0,3,0,0,3,0,0,0,0,3,0,0,0,1,3,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0
5046,Empididae,9,0,3,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,2,0,0,0,0,3,2,2,0,0,3,0,0,3,0,0,0,0,3,0,0,0,1,3,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0
5051,Empididae,9,0,3,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,2,0,0,0,0,3,2,2,0,0,3,0,0,3,0,0,0,0,3,0,0,0,1,3,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0
5056,Empididae,9,0,3,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,2,0,0,0,0,3,2,2,0,0,3,0,0,3,0,0,0,0,3,0,0,0,1,3,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0
5061,Empididae,9,0,3,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,2,0,0,0,0,3,2,2,0,0,3,0,0,3,0,0,0,0,3,0,0,0,1,3,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0
5066,Hydrophilidae,9,3,3,2,2,0,1,1,3,0,0,3,0,0,2,3,2,1,3,1,0,1,0,0,1,3,0,0,0,3,1,0,1,0,0,0,0,3,1,0,3,3,2,0,0,1,1,1,3,0,0,0,0,0,0,3,0,0,0,3,2,0,3,0,0
5071,Empididae,9,0,3,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,2,0,0,0,0,3,2,2,0,0,3,0,0,3,0,0,0,0,3,0,0,0,1,3,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0
5076,Empididae,9,0,3,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,2,0,0,0,0,3,2,2,0,0,3,0,0,3,0,0,0,0,3,0,0,0,1,3,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0
5081,Empididae,9,0,3,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,2,0,0,0,0,3,2,2,0,0,3,0,0,3,0,0,0,0,3,0,0,0,1,3,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0
5086,Ephydridae,9,2,2,2,0,0,3,0,0,0,0,3,2,3,3,3,3,1,1,0,1,3,0,3,2,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,3,0,0,2,2,1,0,0,0,0,3,0,0,0,0,3,0
5091,Ephydridae,9,2,2,2,0,0,3,0,0,0,0,3,2,3,3,3,3,1,1,0,1,3,0,3,2,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,3,0,0,2,2,1,0,0,0,0,3,0,0,0,0,3,0
5096,Ephydridae,9,2,2,2,0,0,3,0,0,0,0,3,2,3,3,3,3,1,1,0,1,3,0,3,2,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,3,0,0,2,2,1,0,0,0,0,3,0,0,0,0,3,0
5101,Ephydridae,9,2,2,2,0,0,3,0,0,0,0,3,2,3,3,3,3,1,1,0,1,3,0,3,2,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,3,0,0,2,2,1,0,0,0,0,3,0,0,0,0,3,0
5106,Ephydridae,9,2,2,2,0,0,3,0,0,0,0,3,2,3,3,3,3,1,1,0,1,3,0,3,2,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,3,0,0,2,2,1,0,0,0,0,3,0,0,0,0,3,0
5111,Ephydridae,9,2,2,2,0,0,3,0,0,0,0,3,2,3,3,3,3,1,1,0,1,3,0,3,2,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,3,0,0,2,2,1,0,0,0,0,3,0,0,0,0,3,0
5116,Ephydridae,9,2,2,2,0,0,3,0,0,0,0,3,2,3,3,3,3,1,1,0,1,3,0,3,2,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,3,0,0,2,2,1,0,0,0,0,3,0,0,0,0,3,0
5121,Hydrophilidae,9,3,3,2,2,0,1,1,3,0,0,3,0,0,2,3,2,1,3,1,0,1,0,0,1,3,0,0,0,3,1,0,1,0,0,0,0,3,1,0,3,3,2,0,0,1,1,1,3,0,0,0,0,0,0,3,0,0,0,3,2,0,3,0,0
5126,Ephydridae,9,2,2,2,0,0,3,0,0,0,0,3,2,3,3,3,3,1,1,0,1,3,0,3,2,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,3,0,0,2,2,1,0,0,0,0,3,0,0,0,0,3,0
5131,Ephydridae,9,2,2,2,0,0,3,0,0,0,0,3,2,3,3,3,3,1,1,0,1,3,0,3,2,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,3,0,0,2,2,1,0,0,0,0,3,0,0,0,0,3,0
5136,Ephydridae,9,2,2,2,0,0,3,0,0,0,0,3,2,3,3,3,3,1,1,0,1,3,0,3,2,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,3,0,0,2,2,1,0,0,0,0,3,0,0,0,0,3,0
5141,Ephydridae,9,2,2,2,0,0,3,0,0,0,0,3,2,3,3,3,3,1,1,0,1,3,0,3,2,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,3,0,0,2,2,1,0,0,0,0,3,0,0,0,0,3,0
5146,Ephydridae,9,2,2,2,0,0,3,0,0,0,0,3,2,3,3,3,3,1,1,0,1,3,0,3,2,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,3,0,0,2,2,1,0,0,0,0,3,0,0,0,0,3,0
5151,Diptera,7,2,3,3,0,1,1,1,1,1,1,3,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,0,2,0,1,1,1,1,1,0,0,1,2,1,1,0,0,3,1
5156,Cecidomyiidae,9,1,3,1,0,0,3,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,3,2,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
5161,Ephydridae,9,2,2,2,0,0,3,0,0,0,0,3,2,3,3,3,3,1,1,0,1,3,0,3,2,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,3,0,0,2,2,1,0,0,0,0,3,0,0,0,0,3,0
5166,Ephydridae,9,2,2,2,0,0,3,0,0,0,0,3,2,3,3,3,3,1,1,0,1,3,0,3,2,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,3,0,0,2,2,1,0,0,0,0,3,0,0,0,0,3,0
5171,Ephydridae,9,2,2,2,0,0,3,0,0,0,0,3,2,3,3,3,3,1,1,0,1,3,0,3,2,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,3,0,0,2,2,1,0,0,0,0,3,0,0,0,0,3,0
5176,Sphaeridiinae_adult,10,3,3,2,2,0,3,1,0,0,0,3,0,0,2,0,2,2,0,0,0,0,0,0,3,0,0,0,0,3,1,0,1,0,0,0,0,3,1,0,3,3,2,0,0,1,1,1,3,0,0,0,0,0,0,3,0,0,0,3,2,0,3,0,0
5181,Trentepohlia,12,3,3,1,0,0,0,0,3,1,0,3,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,1,3,0,0,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
5186,Trentepohlia,12,3,3,1,0,0,0,0,3,1,0,3,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,1,3,0,0,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
5191,Limoniinae,10,3,3,1,0,0,0,0,3,1,0,3,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,1,3,0,0,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
5196,Limoniinae,10,3,3,1,0,0,0,0,3,1,0,3,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,1,3,0,0,1,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
5201,Muscidae,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0
5206,Muscidae,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0
5211,Muscidae,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0
5216,Brachycera,8,1,3,2,0,1,1,1,1,1,1,3,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,2,0,1,0,2,1,0,0,1,1,0,3,0,3,1,1,1,1,0,0,0,2,2,1,0,0,2,1
5221,Brachycera,8,1,3,2,0,1,1,1,1,1,1,3,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,2,0,1,0,2,1,0,0,1,1,0,3,0,3,1,1,1,1,0,0,0,2,2,1,0,0,2,1
5226,Sphaeridiinae_larva,10,3,3,2,2,0,3,1,0,0,0,3,0,0,0,3,0,0,3,1,0,1,0,0,1,3,0,0,0,3,1,0,1,0,0,0,0,3,1,0,3,3,2,0,0,1,1,1,3,0,0,0,0,0,0,3,0,0,0,3,2,0,3,0,0
5231,Brachycera,8,1,3,2,0,1,1,1,1,1,1,3,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,2,0,1,0,2,1,0,0,1,1,0,3,0,3,1,1,1,1,0,0,0,2,2,1,0,0,2,1
5236,Periscelididae,9,2,2,0,0,0,0,3,0,0,1,3,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0
5241,Phoridae,9,3,3,0,0,3,0,0,0,0,0,3,1,3,3,0,0,3,0,2,3,0,0,0,0,0,2,0,0,3,0,3,0,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
5246,Phoridae,9,3,3,0,0,3,0,0,0,0,0,3,1,3,3,0,0,3,0,2,3,0,0,0,0,0,2,0,0,3,0,3,0,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
5251,Phoridae,9,3,3,0,0,3,0,0,0,0,0,3,1,3,3,0,0,3,0,2,3,0,0,0,0,0,2,0,0,3,0,3,0,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
5256,Phoridae,9,3,3,0,0,3,0,0,0,0,0,3,1,3,3,0,0,3,0,2,3,0,0,0,0,0,2,0,0,3,0,3,0,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
5261,Phoridae,9,3,3,0,0,3,0,0,0,0,0,3,1,3,3,0,0,3,0,2,3,0,0,0,0,0,2,0,0,3,0,3,0,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
5266,Psychodidae,9,3,3,3,0,0,0,2,2,0,1,3,1,3,2,2,1,1,0,0,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,2,0,1,0,2,3,0,0,0,0,0,3,0,0,0,3,0,2,0,0,0,3,0,0,0,0,3,0
5271,Pericoma,12,3,3,3,0,0,0,3,0,0,1,3,1,3,2,2,1,1,0,0,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,2,0,1,0,2,3,0,0,0,0,0,3,0,0,0,3,0,2,0,0,0,3,0,0,0,0,3,0
5276,Psychodidae,9,3,3,3,0,0,0,2,2,0,1,3,1,3,2,2,1,1,0,0,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,2,0,1,0,2,3,0,0,0,0,0,3,0,0,0,3,0,2,0,0,0,3,0,0,0,0,3,0
5281,Hydrophilidae,9,3,3,2,2,0,1,1,3,0,0,3,0,0,2,3,2,1,3,1,0,1,0,0,1,3,0,0,0,3,1,0,1,0,0,0,0,3,1,0,3,3,2,0,0,1,1,1,3,0,0,0,0,0,0,3,0,0,0,3,2,0,3,0,0
